,z,SNR,GLON,GLAT,Msz,Y500
973,-1.0,5.518259048461914,216.2509608212322,10.103035730886276,0.0,2.7916486263275146
974,0.4699999988079071,5.52850866317749,216.44209066262115,-29.11464935623343,6.168271064758301,3.7184507846832275
975,0.38260000944137573,9.827942848205566,216.62904774356286,47.008207601475064,8.238749504089355,2.2504639625549316
976,-1.0,6.138975620269775,216.7620741029005,-41.8471653334598,0.0,1.5276371240615845
977,0.27300000190734863,5.6309051513671875,216.8089326349089,9.25040955641525,5.166925430297852,2.8360517024993896
978,0.13570000231266022,7.016758441925049,217.09108774952213,40.15889043765011,3.889829158782959,4.9043755531311035
979,0.1889999955892563,7.77638053894043,217.4063692816099,10.88503091915021,5.3398051261901855,2.81938099861145
980,0.3269999921321869,5.631537437438965,218.54845697455752,13.265361394839388,5.963966369628906,1.6028614044189453
981,-1.0,4.628364086151123,218.58260944397657,8.717715914860051,0.0,22.08829116821289
982,0.1370999962091446,7.21571159362793,218.59490989096585,71.31455528592404,3.591041088104248,3.810065984725952
983,0.17509999871253967,8.429953575134277,218.8186960455085,35.51037856712522,5.418205738067627,3.911501407623291
984,0.3402999937534332,4.770630836486816,219.12449556551556,44.49104775050465,5.225015640258789,2.1152760982513428
985,0.07199999690055847,6.516794681549072,219.45502988164188,-35.90468821640191,2.472005844116211,7.50956392288208
986,0.23281265795230865,7.895586967468262,219.88412968605874,22.838087362915132,5.067925930023193,8.689288139343262
987,0.699999988079071,6.329614639282227,219.89390424345237,-34.39816424644211,7.91641092300415,1.3424383401870728
988,0.2248000055551529,6.795596122741699,220.11456075097388,22.914190617956493,4.874734401702881,9.956076622009277
989,0.06700000166893005,6.568460941314697,220.53549750644618,-38.5536951237213,2.3943426609039307,2.659101963043213
990,0.06849999725818634,4.6190409660339355,220.7464547291512,-58.919406775731744,1.9178208112716675,3.092733860015869
991,0.31040000915527344,5.8109211921691895,220.8378254552999,42.20230359593616,5.75004768371582,1.3130160570144653
992,-1.0,5.147061824798584,221.0688335632845,-44.05659921355138,0.0,1.2355395555496216
993,0.08219999819993973,5.03580379486084,222.52510429091421,20.584363993431865,2.288994073867798,1.9599146842956543
994,0.16030000150203705,5.283042907714844,222.77687346850215,60.67909809669226,3.499502182006836,2.204619884490967
995,0.36899998784065247,6.865193843841553,222.78331276229738,12.84624460723849,6.724890232086182,1.8047631978988647
996,0.23229999840259552,8.535298347473145,222.99804121131035,-65.70449652406543,6.1837158203125,3.183366537094116
997,0.1899999976158142,4.991312026977539,223.0480918756621,-20.27847215022001,3.9304604530334473,1.968267798423767
998,0.21379999816417694,5.063007354736328,223.16954538102868,-68.81667681233787,4.139653205871582,2.1614184379577637
999,0.32690000534057617,4.988645076751709,223.47867620451808,26.85136539900062,5.271712779998779,2.8392460346221924
1000,0.25369998812675476,9.449102401733398,223.93600193675724,-60.10735251136845,6.960427761077881,3.169157028198242
1001,0.19040000438690186,8.787463188171387,224.0012376362918,69.33239120012387,5.27427864074707,3.397301197052002
1002,0.6200000047683716,6.722204208374023,224.016817605645,-11.147281041289176,8.453643798828125,2.456029176712036
1003,0.4129999876022339,5.939031600952148,224.0386759142704,-76.42671233423317,5.929870128631592,3.331298351287842
1004,-1.0,4.698128700256348,224.37606028759882,-47.33416737194392,0.0,1.7609031200408936
1005,0.09149999916553497,5.609352111816406,224.3829157451577,-24.956345769356687,2.5365607738494873,2.9160149097442627
1006,0.4129999876022339,6.090786933898926,224.4044327459917,-76.54755849180708,5.81509256362915,4.518617630004883
1007,0.20013800263404846,4.704432964324951,224.53741462418338,-30.274317396750277,3.715102434158325,2.5030786991119385
1008,0.2939999997615814,5.833569526672363,224.82846264509595,13.62576726702288,5.475417613983154,1.8948359489440918
1009,-1.0,4.979660511016846,224.86885638384743,-79.51623836887705,0.0,0.8780174255371094
1010,-1.0,4.678161144256592,225.18468662866783,-33.61799075433717,0.0,11.820491790771484
